id,doi,display_name,publication_date,abstract,concepts,source_id,elements,llama_concepts
W2012614288,https://doi.org/10.1016/j.msea.2010.07.030,Investigation of the welding parameter dependent microstructure and mechanical properties of friction stir welded pure copper,2010-10-15,"Investigation of the welding parameter dependent microstructure and mechanical properties of friction stir welded pure copper. The process window for friction stir welding of commercially pure copper was obtained, which included a welding speed ranged from 200 to 800 mm/min, a rotation speed ranged from 400 to 1200 rpm and an applied load ranged from 1000 to 1500 kg. In the stir zone, a remarkably refined microstructure with average grain size of 3.8 m can be obtained by increasing the applied load to 1500 kg. In addition, higher applied load can promote the formation of dislocation cells, while annealing twins and dislocation entanglements are easy to form under lower applied load. The mechanical properties of the joints can be improved further by increasing the applied load, rather than only decreasing the rotation speed at lower applied load. The mechanism of the mechanical property changes in the copper joints were put forward and clarified from the viewpoint of microstructural evolution.","[('Welding', 2, '0.83209825'), ('Microstructure', 2, '0.7896153'), ('Friction stir welding', 3, '0.7059377'), ('Copper', 2, '0.6776611'), ('Materials science', 0, '0.64655304'), ('Metallurgy', 1, '0.59150666'), ('Composite material', 1, '0.48703772')]",S154732359,,"['annealing twin', 'copper joint', 'dislocation cell', 'dislocation entanglement', 'friction stir welding', 'grain size', 'mechanical property', 'microstructural evolution', 'pure copper', 'rotation speed', 'stir zone', 'welding parameter', 'welding speed']"
W2017155286,https://doi.org/10.1016/s0921-5093(02)00384-2,Abrasive wear behaviour of a high carbon steel: effects of microstructure and experimental parameters and correlation with mechanical properties,2003-02-25,"Abrasive wear behaviour of a high carbon steel: effects of microstructure and experimental parameters and correlation with mechanical properties. This investigation deals with the observations made towards understanding the role of interlamellar spacing on the high-stress abrasive wear behaviour of a high carbon steel. The samples revealed near-eutectoid pearlitic structure. The interlamellar spacing was varied by altering the austenitization temperature. Abrasion tests were conducted over a range of applied load, sliding speed, travel distance and abrasive size. Mechanical properties such as hardness, impact toughness and tensile strength, yield strength and elongation at fracture of the samples were also evaluated. The nature of dependence of abrasive wear rate and the measured mechanical properties on material related factors like interlamellar spacing of the samples has been analyzed. The study indicates that the wear rate does not follow a Hall-Petch relationship with the interlamellar spacing of the samples unlike hardness and yield strength. An analysis of the influence of abrasion test parameters suggested the wear rate to increase sharply with load initially. This was followed by a lower rate of increase or even a reduction in wear rate at higher loads depending on the interlamellar spacing of the samples. Increasing abrasive size caused the wear rate to practically remain unaffected initially. This was followed by a sharp increase in wear rate beyond a critical abrasive size. Increasing speed led to higher wear rates upto a critical sliding speed beyond which the wear rate decreased with a further increase in speed. The varying nature of influence of interlamellar spacing on mechanical properties and interlamellar spacing and abrasion test parameters on the wear response of the samples has been discussed in terms of wear-induced subsurface work hardening/deformation of the specimens, deteriorating cutting efficiency of the abrasive particles, stability of the deformed transfer layer in the near vicinity of the wear surface during abrasion and hardening of ferrite in the eutectoid cementiteferrite pearlite mixture in the steel prior to testing.","[('Microstructure', 2, '0.8758333'), ('Abrasive', 2, '0.8464973'), ('Materials science', 0, '0.7605202'), ('Carbon steel', 3, '0.59041023'), ('Metallurgy', 1, '0.57941204'), ('Composite material', 1, '0.51932514'), ('Carbon fibers', 3, '0.49007308'), ('Corrosion', 2, '0.086809516'), ('Composite number', 2, '0.0665161')]",S154732359,,"['abrasive size', 'abrasive wear', 'applied load', 'austenitization temperature', 'cutting efficiency', 'deformation', 'deformed transfer layer', 'experimental parameter', 'hall petch relationship', 'hardening of ferrite', 'high carbon steel', 'high stress abrasive wear', 'interlamellar spacing', 'mechanical property', 'microstructure', 'pearlitic structure', 'sliding speed', 'subsurface work hardening', 'travel distance', 'wear rate', 'wear surface', 'wear test parameter']"
W2022405180,https://doi.org/10.1016/j.msea.2004.09.061,Compaction of amorphous aluminum alloy powder by direct extrusion and equal channel angular extrusion,2005-02-25,"Compaction of amorphous aluminum alloy powder by direct extrusion and equal channel angular extrusion. Al89Gd7Ni3Fe1 alloy powder produced by gas atomization was consolidated using equal channel angular extrusion ECAE and direct extrusion. The powder particle size was below 30m and the as-received powder was 7080% amorphous. ECAE compaction of loose powder was conducted at. The microstructure of the compacted material was studied after different levels of ECAE deformation, which allowed analysis of the mechanism of particle interactions, deformation and bonding during different stages of consolidation. Direct extrusion compaction was conducted at 210, 250, 400, and. After compaction at, the material was about 70% amorphous and it had 9899% of the theoretical density. A fully dense alloy with a nanocrystalline structure grain size700nm was produced after extrusion at. Extrusion at 250 and led to poor consolidation of the powder due to formation of brittle intermetallic phases with volume fraction of about 40%.","[('Extrusion', 2, '0.9257482'), ('Compaction', 2, '0.692726'), ('Materials science', 0, '0.6659405'), ('Aluminium', 2, '0.6343'), ('Equal channel angular extrusion', 3, '0.602729'), ('Alloy', 2, '0.56432897'), ('Metallurgy', 1, '0.44314784'), ('Composite material', 1, '0.43568814'), ('Amorphous solid', 2, '0.4219095'), ('Die (integrated circuit)', 2, '0.4158046'), ('Crystallography', 1, '0.24101055'), ('Chemistry', 0, '0.09124407'), ('Nanotechnology', 1, '0.050917864')]",S154732359,Al89Gd7Ni3Fe1,"['al89gd7ni3fe1 alloy powder', 'amorphous alloy powder', 'amorphous aluminium alloy powder', 'as received powder', 'bonding', 'compaction', 'compaction stage', 'deformation', 'direct extrusion', 'equal channel angular extrusion', 'gas atomization', 'grain size', 'microstructure', 'nanocrystalline structure', 'particle interaction', 'particle size']"
W2033274593,https://doi.org/10.1016/0921-5093(93)90401-y,Kinetics of precipitation in AlSc alloys and low temperature solid solubility of scandium in aluminium studied by electrical resistivity measurements,1993-11-01,"Kinetics of precipitation in AlSc alloys and low temperature solid solubility of scandium in aluminium studied by electrical resistivity measurements. The precipitation kinetics of Al3Sc phases in Al-0.090at.%Sc and Al-0.15at.%Sc alloys were investigated in the aging temperature range from 533 to mainly by electrical resistivity measurements. The average Sc concentration c Sc of the Al-rich matrix was calculated from the value of the resistivity. The results of aging time dependence of c Sc and fraction of solute transformed were analysed from the viewpoint of time scaling, the Johnson-Mehl-Avrami equation and the Ostwald ripening theory. The rapid growth stage of the Al3Sc phases was successfully scaled and nearly characterized by the model of diffusion-controlled growth of a fixed number of particles. The solid solubilities of Sc in aluminium from down to were estimated by the analysis of c Sc of the Al-rich matrix during the Ostwald ripening of the Al3Sc precipitates.","[('Scandium', 2, '0.9529288'), ('Electrical resistivity and conductivity', 2, '0.8485593'), ('Aluminium', 2, '0.76907635'), ('Materials science', 0, '0.6827704'), ('Precipitation', 2, '0.68174475'), ('Solubility', 2, '0.64416933'), ('Solid solubility', 3, '0.6354171'), ('Metallurgy', 1, '0.5658042'), ('Kinetics', 2, '0.51021934'), ('Solid solution', 2, '0.41601795'), ('Chemistry', 0, '0.19825175'), ('Physical chemistry', 1, '0.1281093'), ('Physics', 0, '0.064502'), ('Meteorology', 1, '0.047267616'), ('Quantum mechanics', 1, '0.0')]",S154732359,"Al,Al3Sc,AlSc,Sc","['aging temperature range', 'aluminium scandium alloy', 'aluminium scandium alloy electrical resistivity', 'aluminium scandium alloy electrical resistivity measurement', 'aluminium scandium alloy low temperature solid solubility', 'aluminium scandium alloy precipitation', 'aluminium scandium alloy precipitation kinetic', 'diffusion controlled growth', 'electrical resistivity measurement', 'fraction of solute transformed', 'johnson mehl avrami equation', 'ostwald ripening theory', 'rapid growth stage', 'solid solubility']"
W2033542216,https://doi.org/10.1016/j.msea.2004.04.077,Corrosion resistance of electrolessly deposited Ni–P and Ni–W–P alloys with various structures,2004-09-15,"Corrosion resistance of electrolessly deposited NiP and NiWP alloys with various structures. As-plated binary NiP and ternary NiWP alloy films with either nanocrystalline, amorphous or mixture of nanocrystalline and amorphous denoted as mix-structure structures were prepared by electroless deposition. Single-phase nanocrystalline NiP and NiWP alloys were also synthesized by crystallization of their mix-structure counterparts. Corrosion behaviors of the obtained deposits in a 0.5M sulfuric acid solution were investigated. It was found that the as-plated nanocrystalline deposits, whether the binary NiP or the ternary NiWP ones, and the annealed binary NiP alloy films, all possessed a corrosion resistance much lower than that of their amorphous counterparts. The annealed ternary NiWP alloys, however, had a corrosion resistance higher than that of their amorphous counterpart. This result was attributed to the formation of a dense tungsten oxide film on the surface during annealing process, which was favored strongly by the high density diffusion paths provided by the large fraction of grain boundaries present in the nanocrystalline deposits.","[('Nanocrystalline material', 2, '0.9285655'), ('Materials science', 0, '0.8557918'), ('Amorphous solid', 2, '0.7536673'), ('Ternary operation', 2, '0.72624457'), ('Corrosion', 2, '0.6776184'), ('Metallurgy', 1, '0.6369834'), ('Annealing (glass)', 2, '0.6213201'), ('Tungsten', 2, '0.5484281'), ('Crystallization', 2, '0.545677'), ('Alloy', 2, '0.5222538'), ('Amorphous metal', 3, '0.4928918'), ('Chemical engineering', 1, '0.47725675'), ('Oxide', 2, '0.45677772'), ('Crystallography', 1, '0.19458413'), ('Nanotechnology', 1, '0.1043793'), ('Chemistry', 0, '0.07405153'), ('Computer science', 0, '0.0'), ('Engineering', 0, '0.0'), ('Programming language', 1, '0.0')]",S154732359,"NiP,NiWP","['amorphous alloy', 'as plated binary alloy', 'as plated ternary alloy', 'corrosion behavior', 'corrosion resistance', 'corrosion resistance higher', 'corrosion resistance lower', 'crystallization', 'crystallization alloy', 'dense tungsten oxide film', 'electroless deposited alloy', 'electroless deposition', 'electrolessly deposited nip alloy', 'electrolessly deposited niwp alloy', 'grain boundary', 'high density diffusion paths', 'mixture structure', 'nanocrystalline alloy', 'sulfuric acid', 'sulfuric acid solution', 'tungsten oxide film']"
W2040829604,https://doi.org/10.1016/j.msea.2004.03.004,Effect of dynamic strain aging on high temperature properties of austenitic stainless steel,2004-08-15,"Effect of dynamic strain aging on high temperature properties of austenitic stainless steel. type austenitic stainless steel has been subjected to tension test at a range of strain rates 51045102s1 and temperatures to investigate the effect of temperature and strain rate on its mechanical properties. It was found that the serrated flow behavior of this material, one of the evident features of dynamic strain aging DSA phenomenon can be divided into two sections according to the temperatures,e. the range of and at the strain rate of 5104s1. Within these two temperature ranges, one can find some similar rules, for example, the critical strain ec for the onset of serrations reduces with increasing temperature. By calculating the activation energy of the DSA process of the material, it is found that the DSA at lower temperature range is caused by the interaction between C, Ni solute atom atmosphere and dislocation, and the DSA at higher temperature range is caused by the interaction between C, Cr solute atom atmosphere and dislocations. In order to further investigate the influence of DSA on high temperature strength of the material, the static tensile tests at temperatures of 573, 723, and, creep tests were also carried out, respectively, after various DSA pre-treatments and cold-working processes. The results show that the high temperature short-time strength and creep rupture strength of the specimens increase with increasing pre-strain temperature and pre-strain, and the strengthening effect of DSA is higher than that of cold-working at the same pre-strain.","[('Dynamic strain aging', 3, '0.8181657'), ('Materials science', 0, '0.6766468'), ('Strain (injury)', 2, '0.64871585'), ('Austenite', 3, '0.5727489'), ('Metallurgy', 1, '0.5323219'), ('Austenitic stainless steel', 3, '0.4735134'), ('Strain rate', 2, '0.39520645'), ('Composite material', 1, '0.37696466'), ('Microstructure', 2, '0.11874816'), ('Medicine', 0, '0.10063085'), ('Corrosion', 2, '0.08453867'), ('Internal medicine', 1, '0.06729156')]",S154732359,"Cr,Ni","['austenitic stainless steel', 'cold working', 'creep rupture strength', 'creep test', 'critical strain', 'dynamic strain aging', 'high temperature property', 'mechanical property', 'serrated flow behavior', 'serration onset', 'static tensile test', 'tension test']"
W2042042671,https://doi.org/10.1016/j.msea.2007.03.063,Fe2O3/aluminum thermite reaction intermediate and final products characterization,2007-09-15,"Fe2O3/aluminum thermite reaction intermediate and final products characterization. Radial combustion experiments on Fe2O3 /aluminum thermite thin circular samples were conducted. A stoichiometric Fe2O3 +2Al and four over aluminized mixtures were tested. The combustion products were characterized by X-ray diffraction and Mossbauer spectroscopy and the influence of Fe2O3 /aluminum ratio on their composition was assessed. The main products were identified as alumina -Al2O3 and iron Fe. A significant amount of hercynite FeAl2O4 was detected, decreasing with the aluminum excess in the reactants. Close to the sample/confinement interface, where reaction quenching occurs, a non-stoichiometric alumina Al2.667O4 was observed, being its XRD intensity correlated to the hercynite amount. Fe3Al intermetallic phase was found in the products of over aluminized mixtures. A reaction mechanism was proposed comprising: i Fe2O3 reduction to Fe3O4 and FeO; ii Al oxidation to Al2O3 ; iii interaction of the remaining Al with Fe3O4 and FeO with formation of ironaluminates hercynite and iron; iv for the over aluminized mixtures, incorporation of Al into the ironaluminates takes place with the formation of iron and alumina and, in parallel, Al reacts with iron to produce intermetallics.","[('Thermite', 3, '0.9917569'), ('Characterization (materials science)', 2, '0.7520499'), ('Aluminium', 2, '0.64129555'), ('Materials science', 0, '0.5701362'), ('Metallurgy', 1, '0.45375726'), ('Reactive material', 2, '0.41825944'), ('Nanotechnology', 1, '0.1994622')]",S154732359,"Al,Al2.667O4,Al2O3,Fe,Fe2O3,Fe3Al,Fe3O4,FeAl2O4,FeO","['alumina', 'alumina al2.667o4', 'aluminium oxidation', 'aluminium thermite', 'aluminium thermite reaction', 'combustion experiment', 'combustion product', 'fe2o3 aluminium', 'fe2o3 aluminium thermite reaction', 'fe2o3 reduction', 'fe3o4', 'hercynite', 'ironaluminate', 'mossbauer spectroscopy', 'non stoichiometric alumina', 'radial combustion experiment', 'reaction mechanism', 'reaction quenching', 'stoichiometric fe2o3 aluminium', 'x ray diffraction']"
W2044632399,https://doi.org/10.1016/j.msea.2015.01.039,Synthesis of CNT-reinforced AZ31 magnesium alloy composites with uniformly distributed CNTs,2015-03-25,"Synthesis of CNT-reinforced AZ31 magnesium alloy composites with uniformly distributed An effective two-step dispersion process for producing carbon nanotube CNT-reinforced magnesium alloy CNT/AZ31 composites was developed, and the microstructure and the mechanical properties of the composite were investigated. The process includes the preparation of a CNT/Mg precursor with uniformly dispersedand the synthesis of CNT/AZ31 composites by subsequent melting and hot extrusion. An analysis showed that theuniformly disperse in the molten AZ31 without agglomeration because of the use of the CNT/Mg precursor. The structure of thewas not destroyed, and good interfacial bonding existed between theand the AZ31 matrix. The tensile yield strength of the CNT/AZ31 composite was 22.7% greater than that of the monolithic AZ31 alloy without an obvious decrease in elongation and the compressive yield strength increased by 53 % with the addition of 0.05 vol. % The reasons for the increase in strength are the decrease in grain size of the matrix due to the heterogeneous nucleation effect of theand the good interfacial bonding between theand the matrix. In addition, the compressive strength of the CNT/AZ31 composites was sensitive to the grain size, which implies that the addition ofaffects the compression behaviour of the CNT/AZ31 composites.","[('Materials science', 0, '0.90404356'), ('Composite material', 1, '0.73095167'), ('Carbon nanotube', 2, '0.67910993'), ('Ultimate tensile strength', 2, '0.66386473'), ('Composite number', 2, '0.66193587'), ('Extrusion', 2, '0.6415884'), ('Microstructure', 2, '0.6005185'), ('Magnesium alloy', 3, '0.5788418'), ('Nucleation', 2, '0.5643337'), ('Alloy', 2, '0.49465296'), ('Compressive strength', 2, '0.47574162'), ('Dispersion (optics)', 2, '0.44020063'), ('Grain size', 2, '0.42358097'), ('Chemistry', 0, '0.0'), ('Physics', 0, '0.0'), ('Organic chemistry', 1, '0.0'), ('Optics', 1, '0.0')]",S154732359,Mg,"['az31 magnesium alloy', 'carbon nanotube', 'cnt magnesium precursor', 'cnt reinforced az31 magnesium alloy composite', 'compressive strength', 'compressive yield strength', 'grain size', 'heterogeneous nucleation effect', 'interfacial bonding', 'mechanical property', 'microstructure', 'molten az31', 'tensile strength', 'tensile yield strength']"
W2048075345,https://doi.org/10.1016/j.msea.2009.03.067,Mechanical behaviour and energy absorption of closed-cell aluminium foam panels in uniaxial compression,2009-08-20,"Mechanical behaviour and energy absorption of closed-cell aluminium foam panels in uniaxial compression. Thin and thick panels of two types of aluminium closed-cell foams of 0.200.31 g/cm 3 ALPORAS and 0.320.57 g/cm 3 ALULIGHT density were tested in uniaxial compression and the mechanical properties of the panels, plastic collapse strength, plateau stress and absorbed energy, were extracted. Their dependence on the foam density and specimen thickness was also ascertained. Micro-indentation tests were used to estimate the yield stresses of the parent materials. It was found that the higher density panels of ALULIGHT were also more anisotropic than the lower density panels of ALPORAS, and the collapse strength and the absorbed energy of both foams increased with density. More significant scatter the results was observed in the thin and higher density panels.","[('Materials science', 0, '0.82673943'), ('Composite material', 1, '0.7851679'), ('Indentation', 2, '0.7198099'), ('Aluminium', 2, '0.710105'), ('Metal foam', 3, '0.65265983'), ('Anisotropy', 2, '0.6318561'), ('Compression (physics)', 2, '0.62221926'), ('Compressive strength', 2, '0.44033366'), ('Stress (linguistics)', 2, '0.43999124'), ('Plateau (mathematics)', 2, '0.4272959'), ('Optics', 1, '0.1132122'), ('Mathematical analysis', 1, '0.0'), ('Linguistics', 1, '0.0'), ('Philosophy', 0, '0.0'), ('Physics', 0, '0.0'), ('Mathematics', 0, '0.0')]",S154732359,,"['absorbed energy', 'alporas', 'alulight', 'aluminium foam panel', 'closed cell aluminium foam panel', 'closed cell foam', 'energy absorption', 'mechanical behaviour', 'mechanical property', 'micro indentation test', 'parent material yield stress', 'plastic collapse strength', 'plateau stress', 'thick panel', 'thin panel', 'uniaxial compression', 'yield stress']"
W2049412835,https://doi.org/10.1016/s0921-5093(02)00317-9,Impact damage behaviour of shape memory alloy composites,2003-02-15,"Impact damage behaviour of shape memory alloy composites. Currently there is an increased interest in the use of shape memory alloy composites SMA composites. Many potential uses have been found for SMA composites, for example, in shape control and vibration control. However there is not a lot of information available on the properties of SMA composites since it is still a relatively new area. Recent investigations have been conducted on their transformational behaviour, which provides the valuable first step information required for implementing these composites into real structures. However, further work still needs to be completed on other aspects of these composites. This article investigates the impact damage behaviour of SMA-composites. The results show that for low velocity impact, embedding SMA wires into composites does not compromise the structure any differently to composites without wires. In fact, it has been shown that for some cases there is an improvement in the damage resistance of the composites.","[('Shape-memory alloy', 2, '0.8047923'), ('Composite material', 1, '0.7120435'), ('Materials science', 0, '0.67146003'), ('Alloy', 2, '0.54513437')]",S154732359,,"['composite', 'damage resistance', 'embedding sma wires', 'impact damage behavior', 'low velocity impact', 'shape memory alloy', 'shape memory alloy composite', 'transformational behaviour', 'vibration control']"
W2052107069,https://doi.org/10.1016/j.msea.2004.12.013,Thixoforming of a high performance HP9/4/30 steel,2005-03-25,"Thixoforming of a high performance HP9/4/30/ steel. Thixoforming is a forming process that shapes metal components in their semi-solid state. Prior to forming, the microstructure of the alloy consists preferably of solid metal spheroids in a liquid matrix, which can be difficult to achieve with hot-worked, high alloy steels prone to strong microsegregation bands. A high performance HP9/4/30/ steel has been assessed for thixoformability through a direct remelting route. Partial remelting was carried out between 1430 and. Liquation occurred initially at grain boundaries, then also along the segregation bands. With increasing time and hold temperature, these columns broke down into shorter, more equiaxed segments, offering more chance of being thixoformed. Successful thixoforming producing net-shape demonstrator parts was achieved at processing temperatures in the range of, which corresponds to approximately 5080% liquid based on differential thermal analysis . A thin solid skin, formed on the surface of the slug as a result of heat loss, had prevented the slug from collapsing. The resulting thixoformed products are discussed in relation to their loaddisplacement signals.","[('Materials science', 0, '0.5597921'), ('Metallurgy', 1, '0.4728185')]",S154732359,HP9,"['differential thermal analysis', 'direct remelting route', 'equiaxed segment', 'forming process', 'heat loss', 'high performance steel', 'hot worked high alloy steel', 'hp9 4 30  steel', 'liquation', 'liquid matrix', 'metal component', 'microsegregation band', 'microstructure', 'net shape demonstrator part', 'partial remelting', 'semi solid state', 'slug collapse', 'solid metal spheroid', 'thixoforming']"
W2055232133,https://doi.org/10.1016/0921-5093(92)90186-5,Permeability for flow parallel to primary dendrite arms,1992-04-15,"Permeability for flow parallel to primary dendrite arms. The permeability for the flow of interdendritic liquid parallel to primary dendrite arms in columnar structures was calculated using the boundary element method for fully developed flow. The permeability was calculated because when the volume fraction of liquid gLexceeds approximately 0.60 0.65, experiments fail. The calculated results, based on the microstructures of directionally solidified alloys, agreed with analytical results for flow parallel to circular cylinders arranged in square and triangular arrays. It appears that there is a transition in the behavior of the permeability at gL 0.65.","[('Dendrite (mathematics)', 2, '0.6116715'), ('Permeability (electromagnetism)', 3, '0.5539745'), ('Flow (mathematics)', 2, '0.48096004'), ('Materials science', 0, '0.39828348'), ('Composite material', 1, '0.32845664'), ('Chemistry', 0, '0.27148798'), ('Mechanics', 1, '0.2580464'), ('Physics', 0, '0.18366656'), ('Mathematics', 0, '0.14958653'), ('Geometry', 1, '0.14674002'), ('Membrane', 2, '0.06099385'), ('Biochemistry', 1, '0.0')]",S154732359,,"['boundary element method', 'columnar structure', 'directionally solidified alloy', 'interdendritic liquid flow', 'microstructure', 'permeability', 'primary dendrite arm', 'square array']"
W2057129252,https://doi.org/10.1016/0921-5093(89)90629-1,A simple development of the shear lag theory appropriate for composites with a relatively small modulus mismatch,1989-12-20,"A simple development of the shear lag theory appropriate for composites with a relatively small modulus mismatch. The standard shear lag analysis is known to give unreliable predictions for composite stiffness and other properties when applied to systems with a relatively small ratio between the elastic moduli of the two constituents, such as metal matrix composites. This has long been thought to be at least partly due to neglect of the transfer of normal stresses across the fibre end jaces. In this paper, a simple postulate is made that this stress will approximate to the mean between the peak value in the fibre and the average value in the matrix remote from the interface. On this basis, simple analytical expressions are derived for composite stiffness and applied stress at the onset of yielding. It is shown by comparison with the Eshelby predictions and experimental data that the analysis appears reliable over the complete range of fibre aspect ratios and volume fractions when applied to metal matrix composites.","[('Lag', 2, '0.71790946'), ('Composite material', 1, '0.68352675'), ('Materials science', 0, '0.67679995'), ('Shear modulus', 2, '0.56874025'), ('Simple (philosophy)', 2, '0.5616342'), ('Modulus', 2, '0.5423345'), ('Shear (geology)', 2, '0.5259212'), ('Moduli', 2, '0.50931466'), ('Computer science', 0, '0.15918612'), ('Physics', 0, '0.08131662'), ('Computer network', 1, '0.0'), ('Philosophy', 0, '0.0'), ('Quantum mechanics', 1, '0.0'), ('Epistemology', 1, '0.0')]",S154732359,,"['composite stiffness', 'composite with relatively small modulus mismatch', 'elastic modulus', 'fibre aspect ratio', 'fibre end jaces', 'metal matrix', 'metal matrix composite', 'onset of yielding', 'peak value', 'shear lag analysis', 'shear lag theory', 'stress transfer', 'transfer of normal stresses']"
W2062860694,https://doi.org/10.1016/j.msea.2009.04.056,The relation between liquation and solidification cracks in pulsed laser welding of 2024 aluminium alloy,2009-08-30,"The relation between liquation and solidification cracks in pulsed laser welding of 2024 aluminium alloy. It is a known fact that 2024 aluminium alloy is susceptible to solidification cracking in the weld metal and liquation cracking in the base metal when welded with fusion processes. The main purpose of this study is investigating whether these two types of cracks act independently or are related with each other in terms of initiation and propagation as this can lead to enhancing the understanding of the hot cracking phenomena in these alloys. Laser welding whether continuous or pulsed has promising outlooks for welding heat treatable aluminium alloys. But the fast heating and cooling rates involved in pulsed laser welding give rise to unique successively repeating microstructural features which provides an interesting base for studying the cracks. Thus, the experimentation involved Nd:YAG pulsed laser welding of 2024 aluminium alloy. The observations indicate that liquation cracks in the partially melted zone of wrought base metal have strong association with solidification cracks in the weld metal and accordingly it is proposed that the liquation cracks act as a strong initiation sites for solidification cracks. It is also shown that healing of liquated grain boundaries through backfilling can have a significant role on resistance to liquation cracking in the partially melted zone and that in turn can affect tendency for solidification cracking in the weld metal.","[('Liquation', 3, '0.9742466'), ('Materials science', 0, '0.7568807'), ('Metallurgy', 1, '0.74834096'), ('Aluminium', 2, '0.72050214'), ('Welding', 2, '0.66711843'), ('Alloy', 2, '0.60192513'), ('Laser', 2, '0.4248491'), ('Optics', 1, '0.09595695'), ('Physics', 0, '0.0')]",S154732359,,"['backfilling', 'fusion process', 'grain boundary', 'heat treatable aluminium alloy', 'hot cracking phenomena', 'initiation and propagation', 'laser welding', 'liquation crack', 'liquation cracking', 'microstructural feature', 'pulsed laser welding', 'pulsed laser welding of 2024 aluminium alloy', 'solidification crack', 'solidification cracking', 'wrought base metal']"
W2069242348,https://doi.org/10.1016/j.msea.2008.09.006,Hardness and residual stress in nanocrystalline ZrN films: Effect of bias voltage and heat treatment,2009-01-25,"Hardness and residual stress in nanocrystalline ZrN films: Effect of bias voltage and heat treatment. The purpose of this study was to investigate the effects of both bias voltage and heat treatment on the composition, microstructure, and associated mechanical properties of the zirconium nitride ZrN thin films deposited on AISI 304 stainless steel substrates by a filtered cathodic arc ion-plating FCA-IP system. The depositions were carried out by varying negative substrate bias voltage, from 40 V b to 80 V b . The deposited film specimens were heat-treated at for 1 h. X-ray diffraction XRD revealed that a texture coefficients of 1 1 1 plane increased with negative bias, and b the grain size was approximately less than 15 nm,e. nano-scale grain size. The hardness of the deposited ZrN films was correlated with point defects, 1 1 1 texture coefficient, and crystallinity characterized for the films. For the as-deposited films, it was found that the hardness increased with decreasing 1 1 1 full width of the peak at half maximum FWHM and increasing 1 1 1 texture coefficient, suggesting a better crystallinity and lower grain boundary mobility in the highly textured films. The decrease in film hardness after heat treatment may be attributed mainly to the reduction of point defects present in the films. Measurements performed for the intrinsic residual stress reported a significant 5.5 GPa release in the heat-treated films, due to recovery of point defects by heat treatment.","[('Materials science', 0, '0.8993474'), ('Residual stress', 2, '0.67370236'), ('Crystallinity', 2, '0.6555445'), ('Nanocrystalline material', 2, '0.65106523'), ('Grain size', 2, '0.6446569'), ('Texture (cosmology)', 3, '0.6101888'), ('Biasing', 3, '0.5883686'), ('Composite material', 1, '0.5295525'), ('Zirconium nitride', 5, '0.5251967'), ('Microstructure', 2, '0.48636988'), ('Full width at half maximum', 2, '0.41266885'), ('Thin film', 2, '0.41111088'), ('Metallurgy', 1, '0.38520685'), ('Analytical Chemistry (journal)', 2, '0.3307346'), ('Nitride', 3, '0.26315314'), ('Titanium nitride', 4, '0.15438554'), ('Nanotechnology', 1, '0.0842475'), ('Voltage', 2, '0.07944581'), ('Layer (electronics)', 2, '0.07054657'), ('Chemistry', 0, '0.0'), ('Image (mathematics)', 2, '0.0'), ('Physics', 0, '0.0'), ('Optoelectronics', 1, '0.0'), ('Quantum mechanics', 1, '0.0'), ('Artificial intelligence', 1, '0.0'), ('Chromatography', 1, '0.0'), ('Computer science', 0, '0.0')]",S154732359,"IP,ZrN","['bias voltage', 'cathodic arc ion plating', 'composition', 'filtered cathodic arc ion plating', 'grain boundary mobility', 'grain size', 'heat treated film', 'heat treatment', 'intrinsic residual stress', 'mechanical property', 'nanocrystalline zirconium nitride film', 'nanocrystalline zrn film', 'point defect', 'residual stress', 'texture coefficient', 'x ray diffraction', 'zirconium nitride film']"
