id,generated
W4307867721,"['electrical response', 'ba<sup>0.7</sup>ca<sup>0.3</sup>tio<sup>3</sup>', 'ba<sup>0.7</sup>ca<sup>0.3</sup>tio', 'tio', 'bazr', 'fourier transformed infrared spectra', 'infrared spectra', 'dielectric', 'impact generated energy harvesting', 'energy harvesting', 'x baa 0.3 tio3', 'x baa 0.3 tio', 'solid-state reaction method', 'x-ray diffraction', 'xrd', 'rietveld refinement', 'fullprof', 'crystal symmetry', 'lattice parameters', 'space groups', 'scanning electron microscope', 'surface morphology', 'phase transition temperature', 'two-phase transition', 'impact generated output voltage', 'impact generated electrical energy', 'energy harvesting', 'sensing']"
W2321370714,"['crack propagation', 'oxide dispersion strengthened superalloy', 'superalloy', 'inconel ma754', 'ods superalloy', 'mechanical alloying', 'ni-base superalloy', 'nimonic 75', 'elongated grain', 'homogeneous grain', 'grain-boundary', 'crack arrest', 'crack propagation', 'potential drop technique', 'j-integral', 'creep-fatigue', 'dl/dnt-jc relation', 'ods superalloy creep-fatigue', 'creep-fatigue', 'high temperature', 'center cracked plate specimen', 'center cracked plate', 'cracks', 'transverse crack propagation', 'microstructure effect', 'coarse elongated grain', 'fast propagation', 'grain-boundary', 'crack arrest', 'crack propagation', 'odt superalloy', 'j-integral', 'creep', 'fatigue']"
W2050006865,"['thermomechanical cycling', 'two-way memory effect', 'memory effect', 'cuznal', 'hydraulic mechanical testing soft machine', 'hydraulic testing', 'mechanical testing', 'computer control', 'force', 'elongation', 'temperature', 'single crystal', 'polycrystal', 'grain size', 'thermomechanical cycling protocol', 'work production', 'compressive stress', 'deformation behavior', 'deformation', 'trained variant', 'intrinsic deformation', 'tensile stress', 'polycrystal', 'new variant']"
W2099052342,"['linear light propagation effect', 'nonlinear light propagation effect', 'light propagation effect', 'low-index photonic crystal slab', 'photonic crystal slab', 'slab waveguide', 'two-dimensional photonic bandgap', 'photonic bandgap', 'transmission property', 'dispersion property', 'microcavity', 'light propagation and localization', 'truly periodic system', 'frequency conversion', 'solitons', 'optical parametric oscillator', 'parametric oscillator', 'coupled microcavities', 'localized solitons']"
W2065805866,"['high-intensity ultrasound', 'ultrasound', 'grain refining performance', 'grain refining', 'al5ti1b master alloy', 'master alloy', 'aluminium', 'microstructure', 'ultrasound treatment', 'fabrication process', 'remelting process', 'halide salts', 'aluminium reaction', 'solidification', 'morphology of tial3 phase', 'particle agglomeration', 'acoustic cavitation', 'streaming', 'effects of ultrasound']"
W2094549083,"['srx regression model', 'hot-deformed austenite', 'austenite', 'orthogonal taguchi matrix', 'taguchi matrix', 'stress relaxation test', 'carbon steel', 'microalloyed steel', 'special steel', 'alloying element', 'recrystallisation activation energy', 'recrystallisation', 'hardenability', 'direct quenching condition', 'phase transformation characteristic', 'phase transformation', 'steel composition']"
W4283330396,"['rubber molecule breaking', 'rubber', 'peptizer', 'solvent-based adhesive', 'solvent adhesive', 'adhesive', 'mechanical mastication', 'mechanical mastication', 'natural rubber', 'benzoyl peroxide', 'peptizer loading', 'viscosity', 'lap shear test', 't-peel test', 'drying time test', 'weathering resistance', 'heat resistance', 'moisture effect', 'bond on different substrates', 'bond', 'substrate']"
W1984883867,"['co2 gas flow', 'melt puddle', 'surface roughness', 'fe bs ribbon', 'fe bs', 'ribbon', 'dissolution', 'lift-off area', 'lift-off', 'formation']"
W3023759344,"['0d tio2 nanoparticles', '2d cop nanosheets', 'nanosheets', 'heterojunctions', 'photocatalytic h2 evolution', 'photocatalytic activity', 'noble-metal free', 'phosphorization method', 'cooh2 nanosheets', 'in-situ growth', 'hydrothermal method', 'cocatalyst', 'template', 'photocatalytic hybrid', 'tio2/cop hybrid', 'copper phosphide', 'photocatalytic h2 evolution rate', 'water reduction reaction', 'ohmic-junction', 'photo-absorption', 'charge carrier separation', 'photo-generated charge carrier', 'photoexcited electron', 'water redox reaction', 'redox reaction', 'photocatalytic system', 'cost-efficiency', 'photocatalytic hydrogen evolution', 'hydrogen evolution', 'nano-materials']"
W2389703638,"['nano-wc particle', 'nano-wc', 'particle reinforcement', 'high chromium iron-based powder metallurgy material', 'high chromium', 'powder metallurgy material', 'powder metallurgy', 'ball milling', 'hot-press sintering', 'sintering', 'x-ray diffraction', 'xrd', 'differential scanning calorimetry', 'dsc', 'scanning electron microscope', 'sem', 'density', 'microstructure', 'hardness', 'hot sintering temperature', 'sintering temperature', 'ball-milling time', 'powder particle morphology', 'equiaxed morphology', 'm7c3 carbide', 'carbide', 'sintering', 'pressing', 'density increase', 'hardness decrease', 'sintering temperature increase']"
W2392220247,"['numeric simulation', 'model filling', 'solidification process', 'copper mould casting', 'turbulent mould filling', 'turbulent mould filling process', 'liquid metal flow', 'heat transfer calculation', 'engineering turbulent mode', 'laminar flow calculation', 'casting test', 'copper mould', 'compressor grey iron casting', 'free surface treatment', 'fluid', 'solidification process']"
W2904497610,"['draw-spun ag fiber', 'photonically annealed ag fiber', 'alternative electrode', 'flexible cigs solar cell', 'cigs', 'solar cell', 'flexible solar cell', 'weoven mesh', 'ag fiber', 'mesh', 'transparent conductive electrode', 'conductive electrode', 'current collector', 'fill factor', 'cell efficiency', 'photovoltaic parameter', 'hybrid tce', 'tce', 'near-infrared range', 'charge carrier collection', 'charge carrier', 'cell degradation', 'mechanical tensile stress']"
W2020760811,"['tio2', 'thermal conductivity', 'thermal conductivity of silica bricks', 'silica bricks', 'silt from yellow river', 'yellow river', 'silica', 'tio2 powder', 'eco-friendly silica bricks', 'thermal conductivity amelioration', 'cristobalite', 'tridymite', 'bulk density', 'thermal conductivity amelioration', 'commercial silica bricks', 'silt']"
W2048904766,"['trapping single cells', 'sandwiched insulation', 'back contact', 'planar biochip', 'microfluidic channel', 'microfluidic', 'dielectrophoresis', 'electrokinetics', 'particle movement', 'microchip', 'single cell trapping efficacy', 'dielectrophoretic force', 'microelectrode array', 'glass slide', 'microcavity', 'su-8 2005', 'insulation layer', 'silicon nitride substrate', 'comsol v3.5a software', 'comsol', 'polystyrene microbead', 'polystyrene', 'cancer cell', 'intracellular activity', 'surface replicating technique', 'bioimprint technique']"
W2243076327,"['braiding of branches', 'fiber composite technology', 'nodal element', 'nodal ramification', 'force flow process', 'machine manufacturing', 'wind power plant hub', 'framework construction', 'building industry', 'air and space travel', 'automotive industry', 'ramified vein prosthesis', 'bicycle frame connecting node', 'plant ramification', 'monocotyledon', 'dracaena', 'freycinetia', 'column cactus', 'pilsocereus', 'myrtillocactus', 'y-shaped ramification', 't-shaped ramification', 'mechanical characteristic', 'lightweight construction potential', 'nature-inspired y-junction', 'braiding technique', 'loop connection', 'asymmetric design']"
W2007830902,"['high-nitrogen alloying', 'stainless steel', 'austenitic stainless steel', 'strength austenitic stainless steel', 'carbon replacement', 'solid-solubility', 'austenite stabilizer', 'interstitial solid-solution strengthener', 'pitting corrosion resistance', 'liquid iron', 'high-pressure melting technique', 'melting technique', 'austenitic stainless steel', 'nitrogen level', 'processing', 'interstitial nitrogen', 'melting and processing', 'thermal stability', 'nitride precipitation kinetic', 'mechanical property', 'corrosion resistance']"
W2244330823,"['effective width', 'frp u-shaped hoop', 'hoop reinforcement', 'concrete beams', 'shear', 'paste fiber reinforced composite material', 'paste fiber', 'reinforced concrete beams', 'interfacial debonding', 'reinforcement technology', 'numerical simulation', 'ansys', 'finite element calculation', 'finite element analysis', 'shear capacity']"
W1992659397,"['electron scattering', 'hole scattering', 'inn films', 'infrared measurement', 'infrared', 'electron accumulation structure', 'surface', 'substrate', 'infrared spectroscopy', 'spectroscopy', 'bulk region', 'sheet electron density', 'electron density', 'penetration depth', 'polarization spectroscopy', 'spectroscopy', 'plasmon', 'electron plasmon', 'hole plasmon', 'plasmons', 'c axis', 'edge-type dislocation', 'dislocation', 'mg-doped p-inn', 'mg-doped p-intrinsic n', 'p-intrinsic n', 'photoluminescence', 'luminescence']"
W2365863671,"['unsaturated polyester-epoxy resin block copolymer', 'block copolymer', 'photosensitive prepolymer', 'prepolymer', 'polyester', 'epoxy resin', 'block copolycondensation', 'molecular weight', 'carboxyl terminal', 'coating films', 'photocuring kinetic', 'surface hardness', 'flexibility', 'adhesion']"
W1966060981,"['microstructure', 'dielectric property', 'ba1xsrxtiO3 ceramic', 'ba1xsrxtiO3', 'ceramic', 'ltcc technology application', 'ltcc', 'liquid-phase sintering aid', 'sintering aid', 'dielectric constant', 'loss', 'diffusion phase transformation', 'diffusion', 'tunability', 'dc-applied electric field', 'electric field', '10 kHz', 'dielectric loss', 'q value', 'multilayer low-temperature co-fired ceramic', 'co-fired ceramic', 'microwave tunable device']"
W4230192151,"['crystal symmetry', 'space group', 'nonstoichiometric compound', 'compound', 'ordering', 'brillouin zone', 'point group', 'reciprocal lattice', 'diffraction spectrum', 'crystal symmetry', 'learning algorithm']"
W2163903026,"['zeolite', 'fly ash', 'synthesis', 'characterization', 'alkali fusion', 'hydrothermal treatment', 'x-type zeolite', 'x-type', 'zeolite', 'x-ray diffraction', 'scanning electron microscopy', 'fourier transform infrared spectroscopy', 'fourier transform', 'infrared spectroscopy', 'bet method', 'surface area measurement', 'crystalline zeolite', 'high crystallinity', 'fusion temperature', 'crystallinity', 'cost']"
W2006518606,"['grain size', 'grain shape', 'mechanical property', 'nanocrystalline copper', 'molecular dynamic simulation', 'simulation', 'flow stress', 'deformation twinning process', 'extended dislocation', 'deformation mechanism', 'detwinning process', 'grain boundary component', 'youngs modulus', 'plastic deformation mechanism', 'plastic deformation', 'grain shape', 'plastic deformation']"
W2071133805,"['enhancing plasticity', 'amorphous alloy', 'elastostatic compression', 'amorphous', 'homogeneous deformation', 'structural disordering', 'free volume', 'room temperature plasticity', 'plasticity', 'stress level', 'flow rate', 'preloading time', 'structural disordering at room temperature', 'structural disordering', 'amorphous alloy']"
W2083024951,"['sp pulse current', 'pulse current', 'interface', 'al<sup>90</sup>mn<sup>9</sup>ce<sup>1</sup>/zro<sup>2</sup> micro-cellular structure composite', 'metal/ceramic composite', 'micro-cellular structure', 'spark plasma sintering', 'sps', 'pulse current', 'sintering behavior', 'composite interface structure', 'sem', 'xrd', 'tem', 'eds', 'hot focus', 'nano powder', 'al90mne1 alloy', 'zro2 nanopowder', 'al90mne1 alloy particle', 'al90mne1 alloy surface', 'spark plasma', 'skin effect', 'local high-temperature sintering', 'ceramic cell wall', 'diffusion', 'interfacial bonding', 'sintering']"
W2785091165,"['photocatalytic activity', 'photoluminescence properties', 'tio2 thin films', 'in2o3 thin films', 'multilayer thin films', 'complex polymerization method', 'polymerization method', 'spin coating method', 'x-ray diffraction', 'xrd', 'atomic force microscopy', 'microscopy', 'grain size', 'uv-vis light absorption spectra', 'absorption spectra', 'light absorption', 'photocatalytic activity', 'recycling', 'photoluminescence', 'light intensity']"
W2017399095,"['oxygen mobility', 'bi:sr:ca:cu:o ceramic', 'bi:sr:ca:cu:o', 'ceramic', 'anelastic relaxation method', 'relaxation method', 'ybaco', 'superconducting property', 'co plane', 'cuo octahedra', 'lauo4+', 'internal friction', 'electrical resistivity', 'sol-gel route', 'sol-gel', 'solid state reaction', 'torsion pendulum', 'diffraction pattern', 'as sintered', 'vacuum annealing', 'annealing', 'interstitial oxygen atom', 'oxygen atom', 'cuo plane', 'superconducting property']"
W4241060698,"['thermal stability', 'metastable austenite', 'rapidly solidified chromium-molybdenum-vanadium tool steel powder', 'rapidly solidified powder', 'tool steel powder', 'ledeburite type', 'tempering', 'rs particle', 'microhardness increase', 'mssbauer effect', 'non-magnetic phase', 'atomization', 'tempering temperature', 'martensite formation', 'cooling', 'secondary hardening peak', 'heat treatment', 'thermal stability of austenite', 'phase transformation']"
W2243707605,"['numerical investigation', 'numerical investigation', 'experimental investigation', 'nh4cl solidification', 'nh4cl', 'solidification', 'volume averaged multiphase solidification model', 'multiphase solidification', 'solidification model', 'particle image velocimetry', 'piv', 'optical measurement method', 'optical measurement', 'mass conservation equation', 'momentum conservation equation', 'energy conservation equation', 'eulerian-eulerian model', 'finite volume method', 'fluent-ansys', 'user-defined function', 'diffusion-controlled crystal growth', 'crystal growth', 'two-dimensional unsteady process', 'cross-sectional simulation', 'columnar growth', 'equiaxed growth', 'simulation']"
W1961153403,"['shearing deformation', 'rolling-spinning forming', 'rolling-spinning', 'titanium alloy', 'titanium', 'spinning', 'microstructure evolution', 'microstructure', 'finite element modeling', 'finite element', 'abaqus/explicit', 'explicit', 'simulation', 'shearing strain', 'microstructure optimization']"
W2088183303,"['kinematic hardening', 'dispersion strengthened aluminum alloy', 'dispersion strengthening', 'aluminum alloy', 'hardening behavior', 'dispersoid', 'microstructure', 'material cycled to saturation', 'saturation', 'fully reversed loading fatigue', 'fatigue', 'dislocation and dispersoid free grain interior', 'dislocation', 'dispersoid', 'grain boundary', 'micro-mechanic model', 'generalized method of cells', 'gmc', 'flow stress', 'subcell', 'material property']"
W1919686912,"['surface passivation', 'plasma-assisted ald al2o3', 'ald', 'surface passivation', 'damp-heat stress', 'imls', 'degradation regime', 'reversible degradation', 'field effect passivation', 'chemical passivation', 'new species generation', 'reaction']"
W1970489948,"['non-linear partial least squares', 'partial least squares', 'scale formation', 'steel hot mill', 'steel', 'tinplate products', 'surface quality', 'scale', 'process variables', 'logit model', 'partial least squares component', 'steel strip', 'finishing mill', 'rolling mill', 'crop shear temperature', 'phosphorus present', 'phosphorus']"
W3142129352,"['wc grain size', 'nanocrystalline wc-10co hardmetal', 'hardmetal', 'nano-grained wc-10co hardmetal', 'nano-grained hardmetal', 'vc-based multi-grain-growth-inhibitor', 'multi-grain-growth-inhibitor', 'grain growth inhibitor', 'suitable technical processing', 'grain size measurement', 'secem', 'fesem', 'linear intercept li method', 'linear intercept', 'li method', 'intercept numbers', 'grain size data', 'minimal li method discriminative power', 'minimal li power', 'intercept', '3d mean grain size', 'xrd outcome']"
W2760720129,"['liquid wood sheet coating', 'liquid wood', 'green polymer material', 'biodegradable and recyclable thermoplastic', 'biodegradable', 'recylable', 'thermoplastic', 'cellulose', 'lignin', 'natural additive', 'aeronautics application', 'automotive application', 'construction application', 'consumer goods application', 'weight limitation', 'melting point', 'superficial coating', 'microstructural change', 'scanning electron microscope', 'xpert promd diffractometer', 'diffractometer', 'umtr 2m-ctr micro-tribometer', 'micro-tribometer', 'elasticity modulus', 'coating microindentation', 'microindentation', 'adhesion', 'scratch method', 'scratch']"
W2314120222,"['expansion property', 'structural material', 'expansive additive', 'many kinds of composition', 'particle size', 'concrete expansion', 'calciumsulphoaluminate-type expansive additive', 'calciumsulphoaluminate-type expansive additive', 'free-lime', 'expansive additive effect', 'blast furnace slag cement mortar', 'blast furnace slag', 'cement mortar', 'portland cement', 'particle size control', 'strength development']"
W2099470232,"['dry sliding wear', 'sliding wear', 'fly ash particles', 'fly ash', 'reinforced aluminium alloy', 'reinforced aluminium', 'aluminium alloy', 'aluminium', 'composites', 'stir cast technique', 'matrix phase', 'reinforcement', 'bonding', 'pin-on-disc wear tester', 'wear tester', 'sliding velocity', 'track diameter', 'load', 'sem', 'wear behavior', 'base alloy', 'fly ash particles reinforcement', 'particles reinforcement']"
W2314485460,"['amount of y2o3-nd2o3', 'amount of y2o3', 'amount of nd2o3', 'sintering', 'high-temperature property', 'silicon nitride', 'gas-pressure sintering', 'gas-pressure', 'sintering behavior', 'strength', 'oxidation resistance', 'fired', 'n2 gas', 'densification', 'siO2-rich liquid phase', 'liquid phase', 'additive oxide-rich liquid phase', 'oxide-rich liquid phase', 'glassy phase', 'oxidation', 'triangular compatibility']"
W1998097278,"['binary ti44al alloy', 'binary ti44al', 'ternary ti44al-0.15gd alloy', 'ternary ti44al', 'grain growth', 'solution treatment', 'average grain size', 'grain size', 'kinetic', 'power law relationship', 'rate constant', 'time exponent', 'logarithmic grain size', 'activation energy']"
W2088854407,"['hot deformation behavior prediction', 'deformation behavior prediction', 'fe21mn2.5si1.5al transformation-twinning induced plasticity steel', 'induced plasticity', 'plasticity', 'steel', 'material flow behavior', 'constitutive equation', 'isothermal hot compression test', 'isothermal', 'hot compression test', 'zener-hollomon parameter', 'arrhenius type constitutive equation', 'arrhenius', 'strain-dependent constitutive equation', 'strain-dependent', 'flow stress', 'temperature range', 'strain rate', 'q-value', 'statistical parameter', 'correlation coefficient', 'average absolute relative error']"
W2046041552,"['finite element calculation', 'sintering deformation', 'limited experimental data', 'predicting sintering deformation', 'ceramic powder compact', 'manufactures', 'finite element method', 'finite element analysis', 'sintering deformation', 'shear viscosity', 'bulk viscosity', 'powder compact', 'viscosity', 'microstructure', 'material model', 'fitting function', 'reduced finite element method', 'reduced finite element', 'densification data', 'density as function', 'sintering']"
W1976980620,"['internal friction', 'resonant ultrasound spectroscopy', 'ultrasound spectroscopy', 'solid', 'internal friction in solids', 'rus', 'solid sample', 'hydrogen motion', 'hydrogen-metal material', 'laves-phase intermetallic compound', 'intermetallic compound', 'quasicrystalline material', 'internal friction peak', 'low-temperature internal friction peak', 'low-temperature', 'internal friction', 'rapid local motion', 'local motion', 'hexagon interstitial g site', 'interstitial g site']"
W2011420561,"['microstructure', 'texture', 'rolled titanium alloy', 'annealed titanium alloy', 'titanium alloy', 'cold rolling', 'annealing', 'hot rolled and solution treated sheet', 'solution treated sheet', 'low cost titanium alloy', 'crystallisation texture', 're-crystallisation', 'rolling texture', 'tantalum', 'low carbon steel']"
W2082689455,"['ab-initio modeling', 'phenomenological modeling', 'exchange coupling', 'diluted magnetic semiconductor', 'diluted magnetic system', 'ferromagnetic phase stability', 'rmkky form exchange coupling', 'rmkky', 'diluted ferromagnetic material', 'two step approach', 'magnetic coupling', 'lda', 'heisenberg Hamiltonian diagonalization', 'monte carlo simulation', 'monte carlo']"
W2098886275,"['self-ordering on crystal surface', 'self-ordering', 'crystal surface', 'nanostructure growth', 'nanostructure', 'uniform size and spacing', 'long-range elastic repulsive interaction', 'elastic repulsive interaction', 'periodic domain spontaneous formation', 'spontaneous formation', 'vicinal surface instability', 'faceting', 'au111 vicinals', 'atomic nitrogen adsorption', 'cu100', 'scanning tunneling microscopy', 'stm', 'nanostructure formation', 'continuum model', '2d ordering', 'atomic nitrogen', 'cu100', 'stm', 'nanostructure growth']"
W3148151971,"['dynamic recrystallization', 'recrystallization', 'low carbon steel', 'hot compression test', 'strain rate', 'grain refinement', 'discontinuous dynamic recrystallization', 'continuous dynamic recrystallization', 'zener-hollomon parameter', 'z', 'pearlite colony', 'cementite particle', 'drx', 'refinement of recrystallized grains', 'refinement']"
W4283589908,"['molecular dynamic simulation', 'simulation', 'modeling aluminum-based composite nanoparticle', 'modeling nanoparticle', 'nanoparticle', 'liquid cellulose dinitrate decamer sol', 'cellulose dinitrate decamer sol', 'aluminum nanoparticle', 'cellulose dinitrate', 'decamer sol', 'reaxff molecular dynamic simulation', 'molecular dynamic simulation', 'nitrocellulose single chain adsorption', 'chemisorption process', 'alO bond formation', 'dehydrogenation', 'denitrification', 'nitrate ester group', 'horizontal adsorption state', 'liquid cellulose dinitrate decamer sol coating', 'coating', 'ethanol molecule', 'diethyl ether molecule', 'nitrocellulose chain', 'nc chain', 'temperature coating', 'coating rate', 'oxidation resistance']"
W2779222234,"['interstitial diffusion activation energy', 'diffusion activation energy', 'diffusion', 'bcc metal', 'fcc metal', 'hcp metal', 'metal', 'machine learning', 'gradient boosting with decision tree regression', 'gradient boosting', 'decision tree regression', 'light element', 'x b', 'x c', 'x o', 'x n', '54 metals', 'bcc lattice', 'fcc lattice', 'hcp lattice', 'lattice']"
W3027988697,"['short t6 heat treatment', 'heat treatment', 'microstructure', 'mechanical properties', 'diescast alsimgmnmn alloy', 'diescast', 'alsimgmnmn', 'solution treatment time', 'solution treatment', 't6 heat treatment', 'yield strength', 'elongation', 'porosity expansion', 'porosity', 'eutectic si', 'eutectic', 'al grain growth', 'body-centred', 'peak ageing hardness', 'ageing hardness', 'coherent precipitate', 'precipitate', 'needle-like morphology']"
W2062753184,"['sintering additive', 'ceramic material sintering densification', 'sintering densification', 'cellular automata model', 'automata model', 'composite ceramic material', 'grain boundary energy theory', 'grain growth boundary curvature driving force theory', 'driving force', 'sintering densification process', 'ceramic material density', 'grain growth index', 'sintering additive', 'improved density', 'smaller grains', 'microstructure', 'al2o3/tn ceramic', 'ceramic', 'sintering']"
W2917958151,"['post-process annealing', 'annealing', 'optical property', 'electrical property', 'mixed hafnium-titanium oxide', 'mixed oxide', 'thin film coating', 'magnetron co-sputtering method', 'magnetron co-sputtering', 'sputtering', 'amorphous thin film', 'nanocrystalline thin film', 'phase transition', 'orthorhombic haftiO4', 'hafnium-titanium oxide', 'tio4', 'leakage current', 'dielectric constant', 'visible light range', 'transparency', 'cut-off wavelength', 'optical band gap energy', 'refractive index', 'extinction coefficient']"
W3192453676,"['ionic liquid-assisted synthesis', 'ionic liquid', 'metal single-atom catalyst', 'catalyst', 'benzene oxidation', 'phenol', 'turnover frequency', 'metal report', 'high benzene conversion', 'high phenol selectivity', 'phenol selectivity', 'recayclability', 'catalytic application', 'fabrication metal single-atom catalyst', 'metal single atom', 'ultrathin nanosheets', 'nanosheets', 'direct pyrolysis', 'pyrolysis', 'g-c3n4 nanosheets', 'nanosheets template', 'copper catalyst', 'iron catalyst', 'cobalt catalyst', 'nickel catalyst', 'palladium catalyst', 'benzene conversion', 'high benzene conversion', 'benzene oxidation', 'phenol production', 'catalytic activity', 'high phenol selectivity', 'high turnover frequency', 'recyclability', 'benzene oxidation catalyst', 'catalyst fabrication']"
W2315348584,"['hydrophobisation', 'porous building material', 'polymer solution', 'nanopolymer solution', 'impregnation', 'porous building material impregnation', 'ceramic brick impregnation', 'natural stone calcareous gaize impregnation', 'surface hydrophobization', 'hydrolytic polycondensation', 'viscosity', 'concentration', 'hydrophobization effectiveness', 'silica gel nanofilm', 'nanofilm']"
W2020628406,"['structural study', 'mixed-valence state', 'incommensurate composite crystal', 'incommensurate crystal structure', 'cobalt oxide', 'hexagonal cobalt oxide', 'cobalt', 'cox', 'four-dimensional superspace profile analysis', 'superspace profile analysis', 'neutron powder diffraction', 'diffraction', 'coo subsystem', 'coo chain', 'coo6 polyhedra', 'face-sharing coo6 polyhedra', 'octahedral coordination', 'trigonal prismatic coordination', 'co bond valence', 'magnetic susceptibility', 'co mixed-valence state', 'spin configuration', 'co3+ d6', 'co4+ d5', 'co2+ d5d2', 'weiss temperature', 'curie paramagnetic state', 'paramagnetic state', 'intrachain magnetic interaction', 'nonmagnetic co3+ ions', 'co3+ ion', 'co4+ ion', 'co2+ ion']"
W2024391742,"['predicting stress corrosion crack growth rate', 'stress corrosion crack', 'crack growth rate', 'high stress level', 'stress corrosion', 'crack-tip-opening angle', 'ctoa', 'rice', 'drugan', 'sham', 'plane strain crack growth', 'inert environment', 'small-scale yielding condition', 'yielding condition', 'power law relation', 'crack tip stress intensity', 'j', 'stress level']"
W2091384241,"['photoluminescence investigation', 'photoluminescence', 'defects created by electron bombardment', 'electron bombardment', '4hsc', 'transmission electron microscope', 'electron microscope', 'silicon carbide sample', 'crystal defect', 'zero phonon line', 'optical centre', 'photoluminescent system', 'n- and p-doping levels', 'doping levels', 'stoichiometry', 'electron dose', 'annealing history', 'electron dose', 'photoluminescence investigation', 'room temperature', '300 kv electrons', '300 kv', 'electrons']"
W2069316094,"['corrosion resistance degradation', 'corrosion resistance', 'cr-plated parts', 'heat treating', 'heating process', 'postfinishing', 'cracks in cr layer', 'plastic flow', 'surface layer', 'residual stress', 'compressive', 'tensile', 'open cracks', 'decrease in corrosion resistance', 'shrinkage of cr layer', 'coefficient of thermal expansion', 'thermal expansion', 'substrate steel', 'cr layer', 'compressive stress', 'tensile stress', 'postfinishing', 'cr plating process']"
W4255749457,"['carbon filament', 'carbon fiber', 'fiber axis', 'scanning electron microscopy', 'photograph', 'carbon filament', 'structural unit', 'hexagonal plane', 'carbon atoms', 'honeycomb arrangement', 'graphitic sequence', 'turbostratic stacking', 'stacking', 'disordered filament', 'planes bent', 'planes twisted', 'defects', 'vacancy', 'interstitial', 'dislocation', 'grain boundary', 'void', 'impurity', 'structural information', 'characterization technique', 'fiber axis', 'scanning electron microscopy', 'photograph']"
W2800868674,"['electric conductivity', 'piezoresistivity', 'carbon nanotube artificial skin', 'carbon nanotube', 'mesh structure', 'sensing pressure', 'pressure sensing', 'carbon nanotube yarns', 'yarns', 'mesh model', 'piezoresistive effect', 'sensing characteristics', 'robot', 'intelligent robot research']"
W2014363137,"['co-antimony trioxide', 'thermoelectric module', 'p-type leg', 'n-type leg', 'p-n couple', 'junction', 'hot side legs', 'output power', 'open-circuit voltage', 'thermal condition', 'hot side temperature', 'temperature difference', 'vacuum', 'thermal cycle', 'cooling', 'room temperature', 'high durability']"
W2512701838,"['martensitic transformation', 'shape memory effect', 'off-stoichiometric co2vsishi alloy', 'off-stoichiometric alloy', 'co2vsishi alloy', 'heusler alloy', 'martensite phase', 'd022 structure', 'l21 heusler structure', 'forward martensitic transformation temperature', 'reverse martensitic transformation temperature', 'high-temperature shape memory alloy', 'shape memory alloy', 'ductility', 'strength', 'compressive strain', 'recoverable strain']"
W1984210652,"['electrical property', 'optical property', 'spin-coated sno2 nanofilm', 'spin-coating', 'nanofilm', 'sno2 nanocrystalline thin film', 'nanocrystalline thin film', 'oxidized silicon substrate', 'silicon substrate', 'slow thermal annealing', 'thermal annealing', 'annealing', 'oxygen atmosphere', 'precursor solution', 'spin-coating precursor solution', 'spin-coating', 'isopropanol', 'structural property', 'optical property', 'electrical property', 'impedance spectroscopy', 'x-ray diffraction', 'x-ray', 'diffraction', 'uv-vis', 'spectroscopy']"
W2060061625,"['laser-ablated plasma', 'plasma', 'deposition', 'zno thin films', 'various substrates', 'pulsed laser deposition technique', 'pulsed laser deposition', '100 n-type silicon', '100 n-type silicon substrate', 'quartz substrate', 'quartz', 'pulsed laser', 'laser', 'optical emission spectroscopy', 'spectroscopy', '2-d images', 'expanding plumes', 'x-ray diffraction', 'x-ray', 'diffraction', 'atomic force microscopy', 'microscopy', 'spectro-photometry', 'photometry']"
W1993036597,"['intergranular microstress', 'interphase microstress', 'microstress', 'polycrystal', 'grain', 'phase', 'diffraction-based measurement', 'diffraction', 'measurement', 'residual stress field', 'residual stress', 'microstrain', 'self-consistent model', 'polycrystalline deformation', 'polycrystalline', 'texture evolution', 'face-centered cubic metal', 'face-centered cubic', 'cubic metal', 'metal']"
W2762253718,"['in-situ neutron diffraction', 'neutron diffraction', 'mechanical response', 'additively manufactured 304l stainless steel', 'additively manufactured', 'stainless steel', 'high power directed energy deposition process', 'directed energy deposition', 'wrought 304l material', 'crystallite size', 'crystallographic texture', 'dislocation density', 'lattice strain', 'macroscopic mechanical behavior', 'flow stress', 'taylor equation', 'dislocation density', 'flow strength tension/compression asymmetry', 'tension/compression asymmetry']"
W2344241238,"['unconditionally stable numerical scheme', 'numerical scheme', 'continuum dislocation transport', 'dislocation transport', 'plasticity modeling', 'crystalline material', 'computational efficiency', 'diffusion', 'convection-like process', 'non-linearity', 'partial differential equation', 'diffusion and convection-like process', 'numerical method failure', 'stabilization technique', 'physical meaningful approximation', 'numerical stability', 'one-dimensional system', 'coefficient perturbation', 'spatial discretization']"
W2049078845,"['defect analysis', 'high temperature deformed al single crystal', 'high temperature deformation', 'deformation', 'al single crystal', 'isochronal annealing studies', 'annealing studies', 'residual electrical resistivity', 'resistivity', 'single crystal', 'tension deformation', 'tension', 'melting temperature', 'melting', 'deformation-induced dislocation', 'dislocation', 'annealing stage', 'quenching experiment', 'thermal defect', 'deformation-induced dislocation', 'crystal unloading']"
