id,generated
W2099052342,"['light propagation', 'light propagation in photonic crystal slab', 'photonic crystal', 'slab waveguide', 'low refractive index', 'two-dimensional photonic bandgap', 'photonic bandgap', 'transmission property', 'dispersion property', 'defect waveguide', 'high-quality factor microcavity', 'microcavity', 'light propagation', 'light localisation', 'periodic system', 'defect-free system', 'frequency conversion', 'soliton', 'optical parametric oscillator', 'parametric oscillator', 'microcavity', 'strongly localised soliton', 'soliton']"
W2065805866,"['high-intensity ultrasound', 'ultrasound', 'grain refining performance', 'grain refining', 'al5ti1b master alloy', 'master alloy', 'aluminium', 'microstructure', 'grain refinement', 'high-intensity ultrasound', 'ultrasound', 'remelting process', 'microstructure improvement', 'grain refinement improvement', 'halide salt', 'aluminium', 'reaction acceleration', 'melt treatment', 'ultrasound treatment', 'solidification', 'tial3 phase morphology', 'particle morphology', 'agglomeration particle', 'spawn-like form', 'acoustic cavitation', 'acoustic streaming', 'al5ti1b master alloy']"
W2094549083,"['hot-deformed austenite', 'hot-deformation', 'austenite', 'orthogonal taguchi matrix', 'taguchi matrix', 'linear regression model', 'activation energy', 'regression model', 'stress relaxation test', 'carbon steel', 'microalloyed steel', 'special steel grade', 'alloying element', 'b element', 'ti element', 'si element', 'phase transformation characteristic', 'hardenability', 'quenching condition', 'phase transformation characteristic', 'hardenability', 'steel composition', 'cmn steel', 'cmnnb steel', 'cmnnti steel']"
W4283330396,"['natural rubber', 'rubber', 'breaking down rubber molecules', 'rubber molecules', 'peptizer', 'solvent-based adhesive', 'adhesive', 'mechanical mastication', 'xylene', 'solvent', 'natural rubber', 'rubber', 'benzoyl peroxide', 'peptizer loading', 'viscosity', 'lap shear test', 't-peel test', 'drying time test', 'weathering resistance', 'heat resistance', 'moisture effect', 'bond', 't-peel strength', 'shear strength', 'ft-ir spectra', 'spectra', 'molecular weight', 'natural rubber', 'rubber', 'breaking down rubber molecules', 'rubber molecules', 'peptizer', 'solvent-based adhesive', 'adhesive', 'mechanical mastication', 'xylene', 'solvent', 'benzoyl peroxide', 'peptizer loading', 'viscosity', 'lap shear test', 't-peel test', 'drying time test', 'weathering resistance', 'heat resistance', 'moisture effect', 'bond', 't-peel strength', 'shear strength', 'ft-ir spectra', 'spectra', 'molecular weight']"
W1984883867,"['co2 gas flow', 'melt puddle', 'surface roughness', 'fe bsili ribbon', 'ribbon', 'melt puddle', 'surface roughness', 'gas flow', 'tube-like device', 'lift-off area', 'dissolves lift-off area', 'ribbon surface roughness']"
W3023759344,"['construction 0d titanium oxide nanoparticles', '0d titanium oxide nanoparticles', '2d cop nanosheets heterojunctions', 'enhanced photocatalytic h2 evolution activity', 'hydrogen evolution activity', 'noble-metal-free 2d cop nanosheets', 'phosphorization method', 'cooh2 nanosheets', 'phosphorization', 'copper phosphide', 'photocatalytic cocatalyst', 'template', '0d titanium oxide nanoparticles in-situ growth', '0d/2d titanium oxide', 'titanium oxide', 'copper phosphide', 'photocatalytic', 'hydrothermal method', 'hydrothermal', 'photocatalytic h2 evolution rate', 'copper phosphide cocatalyst', 'photo-absorption', 'photo-reaction', 'work function', 'conductivity', 'ohmic-junction', 'photo-generated charge carrier', 'charge carrier', 'enhanced photocatalytic', 'high photocatalytic', 'high photocatalytic rate', 'photocatalytic rate', 'h2 evolution', 'noble-metal-free', 'phosphorization method', 'cooh2 nanosheets', 'phosphorization', 'copper phosphide', 'photocatalytic cocatalyst', 'template', '0d titanium oxide nanoparticles in-situ growth', '0d/2d titanium oxide', 'titanium oxide', 'copper phosphide', 'photocatalytic', 'hydrothermal method', 'hydrothermal', 'enhanced photocatalytic', 'high photocatalytic', 'high photocatalytic rate', 'photocatalytic rate', 'h2 evolution', 'noble-metal-free', 'phosphorization method', 'cooh2 nanosheets', 'phosphorization', 'copper phosphide', 'photocatalytic cocatalyst', 'template', '0d titanium oxide nanoparticles in"
W2389703638,"['nano-wc particle reinforcement', 'high chromium iron-based powder metallurgy material', 'powder metallurgy material', 'high-performance powder metallurgy', 'high chromium iron-based composite material', 'high-energy ball milling', 'ball milling', 'hot-press sintering', 'sintering', 'x-ray diffraction', 'differential scanning calorimetry', 'calorimetry', 'scanning electron microscope', 'microscopy', 'm7c3 carbide', 'carbide', 'hot sintering temperature', 'density', 'hardness', 'sintering temperature', 'ball-milling powder particle', 'uniform morphology', 'equiaxed morphology', 'diameter', 'microstructures', 'sintered sample', 'pressing', 'sintering', 'hardness', 'bending strength', 'nano-wc particle reinforcement', 'high chromium iron-based powder metallurgy material', 'powder metallurgy material', 'high-performance powder metallurgy', 'high chromium iron-based composite material', 'high-energy ball milling', 'ball milling', 'hot-press sintering', 'sintering', 'x-ray diffraction', 'differential scanning calorimetry', 'calorimetry', 'scanning electron microscope', 'microscopy', 'm7c3 carbide', 'carbide', 'hot sintering temperature', 'density', 'hardness', 'sintering temperature', 'ball-milling powder particle', 'uniform morphology', 'equiaxed morphology', 'diameter', 'microstructures', 'sintered sample', 'pressing', 'sintering', 'hardness', 'bending strength', 'nano-wc particle reinforcement', 'high chromium iron-based powder metallurgy material', 'powder metallurgy material', 'high-performance powder metallurgy', 'high chromium iron-based composite material', 'high-energy ball milling', 'ball milling', 'hot-press sintering', 'sintering', 'x-"
W2392220247,"['numeric simulation', 'model filling process', 'solidification process', 'copper mould casting', 'turbolent mould filling process', 'large castings', 'liquid metal flow', 'heat transfer calculation', 'laminar flow calculation', 'refrence test', 'copper mould compressor grey iron casting', 'free surface treatment', 'fluid simulation']"
W2904497610,"['draw-spun photonically annealed ag fibers', 'draw-spun fiber', 'photonically annealed ag fiber', 'ag fiber', 'electrode', 'flexible cigs solar cell', 'cigs solar cell', 'high-efficiency flexible cigs solar cell', 'flexible solar cell', 'cuin,gase2cigs', 'cigs', 'solar cell', 'sheet resistance', 'visible transmittance', 'conductive ag mesh', 'ag mesh', 'flash-lamp treatment', 'millisecond flash-lamp treatment', 'flash-lamp', 'copper-indium-gallium-selezene sulphide', 'cigs', 'solar cell', 'tce', 'al-doped zno', 'azo', 'thin azo layer', 'charge carrier collection', 'near-infrared range', 'charge carrier collection', 'mechanical tensile stress', 'flexible thin film cigs module']"
W2020760811,"['thermal conductivity', 'eco-friendly silica brick', 'silica brick', 'yellow river silt', 'silt', 'silica powder', 'tiO2', 'amelioration', 'thermal conductivity amelioration', 'bulk density', 'thermal conductivity', 'sample', 'cristobalite phase', 'tridymite phase', 'cristobalite', 'tridymite', 'thermal conductivity amelioration', 'tiO2 addition', 'thermal conductivity amelioration', 'bulk density', 'thermal conductivity']"
W2048904766,"['trapping single cells', 'sandwiched insulation', 'back contact', 'planar biochip', 'biochip', 'ac electrokinetics', 'microfluidic channel', 'dielectrophoresis force', 'de force', 'planar biochip', 'sandwiched-insulation', 'back contact layer', 'su-8 2005', 'insulation layer patterning', 'microcavity', 'cancer cell', 'polystyrene microbead', 'microbead', 'ishikawa cancer cell', 'cancer cell', 'intracellular activity', 'surface replicating technique', 'bioimprint technique']"
W2243076327,"['braiding', 'branches', 'fibre composite technology', 'fibre composite', 'node element', 'ramification', 'force flow process', 'machine', 'wind power plant hub', 'wind power', 'building construction', 'air travel', 'automotive industry', 'ramified vein prosthesis', 'vein prosthesis', 'bicycle frame', 'monocotyledon', 'dracaena', 'freycinetia', 'cactus', 'pilsocereus', 'myrtillocactus', 'y-shaped ramification', 't-shaped ramification', 'ramification angle', 'ramified technical construction unit', 'mechanical characteristic', 'lightweight construction potential', 'energy absorption', 'oscillation damping', 'braiding technique', 'asymmetric design', 'loop connection']"
W2007830902,"['high-nitrogen alloying', 'nitrogen alloying', 'stainless steel', 'austenitic stainless steel', 'carbon replacement', 'solid-solubility', 'solid-solution strengthener', 'pitting corrosion resistance', 'pitting corrosion', 'interstitial solid-solution strengthener', 'solid-solution strengthener', 'austenite stabilizer', 'austenite', 'liquid iron', 'solubility', 'alloying technique', 'high-pressure melting', 'melting technique', 'austenitic steel', 'interstitial nitrogen', 'material property', 'thermal stability', 'nitride precipitation kinetic', 'nitride precipitation', 'mechanical property', 'corrosion resistance']"
W2244330823,"['effective width', 'frp u-shaped hoop reinforcement', 'hoop reinforcement', 'concrete beams', 'shear', 'paste fiber reinforced composite material', 'fiber reinforced composite material', 'interfacial debonding', 'reinforcement technology', 'numerical simulation', 'finite element calculation software', 'finite element', 'shear capacity', 'impact']"
W1992659397,"['electron scattering dynamic', 'hole scattering dynamic', 'scattering dynamic', 'independent scattering dynamic', 'intrinsic scattering dynamic', 'infrarred measurement', 'infrared spectroscopy', 'sheet electron density', 'electron accumulation structure', 'surface and interface', 'substrate', 'dispersion of penetration depth', 'polarization spectroscopy', 'anisotropic electron scattering rate', 'anisotropic hole scattering rate', 'electron scattering rate', 'hole scattering rate', 'plasmons', 'c axis', 'edge-type dislocation', 'dislocation', 'mg complex', 'damping process', 'photoluminescence', 'carrier', 'carrier activation energy', 'carrier capture', 'deep level', 'carrier capture']"
W2365863671,"['synthesis', 'unsaturated polyester', 'polyester', 'epoxy resin', 'photosensitive prepolymer', 'prepolymer', 'block copolymer', 'photosensitive', 'molecular weight', 'carboxyl', 'prepolymer synthesis', 'molecular weight control', 'photocuring kinetic', 'coating film', 'surface hardness', 'flexibility', 'adhesion']"
W1966060981,"['microstructures', 'dielectric properties', 'ba1xsrxtiO3 ceramic', 'ceramic', 'b2o3li2o glass', 'liquid-phase sintering aid', 'sintering aid', 'microstructure', 'dielectric property', 'diffusion phase transformation characteristic', 'diffusion phase transformation', 'dc-applied electric field', 'electric field', '10 kHz', 'ltcc technology application', 'multilayer low-temperature co-fired ceramic', 'co-fired ceramic', 'microwave tunable device', 'tunable']"
W4230192151,"['crystal symmetry', 'crystal', 'symmetry', 'theory of crystal symmetry', 'space group', 'nonstoichiometric compound', 'alteration of symmetry', 'crystal symmetry', 'property']"
W2163903026,"['zeolite synthesis', 'fly ash', 'zeolite', 'alkali fusion', 'hydrothermal treatment', 'zeolite characterization', 'x-ray diffraction', 'scanning electron microscopy', 'fourier transform infrared spectroscopy', 'spectroscopy', 'bet method', 'surface area measurement', 'crystallinity', 'fusion temperature', 'zeolite crystallinity', 'zeolite purity', 'commercial zeolite', 'zeolite synthesis cost']"
W2006518606,"['grain size', 'grain shape', 'mechanical property', 'nanocrystalline copper', 'molecular dynamics', 'molecular simulation', 'simulation', 'flow stress', 'deformation twinning process', 'deformation', 'extended dislocation', 'deformation process', 'deformation mechanism', 'youngs modulus', 'grain boundary component', 'plastic deformation mechanism', 'plastic deformation', 'spherical grain shape', 'cylindrical grain shape', 'grain shape effect', 'plastic deformation effect', 'youngs modulus effect']"
W2071133805,"['amorphous alloy', 'plasticity enhancement', 'plasticity', 'elastostatic compression', 'elastostatic', 'compression', 'room temperature', 'prolonged elastostatic compression', 'elastostatic compression', 'deformation', 'structural disordering', 'free volume', 'plasticity enhancement', 'stress level', 'flow rate', 'preloading time', 'structural disordering']"
W2083024951,"['spspulse current', 'interface', 'al90mnce1', 'zro2', 'micro-cellular structure', 'metal-ceramic composite', 'micro-cellular structure', 'powder coating', 'sparks plasma sintering', 'sintering behavior', 'composite interface structure', 'x-ray diffraction', 'transmission electron microscopy', 'electron diffraction', 'electron', 'diffraction', 'edx', 'pulse current', 'local high-temperature sintering', 'sintering', 'diffusion', 'interfacial bonding', 'al90mnce1 alloy', 'zro2 nanosized powder', 'spark plasma sintering', 'nano-powder', 'powder', 'sintering behavior', 'composite interface structure', 'x-ray diffraction', 'transmission electron microscopy', 'electron diffraction', 'electron', 'diffraction', 'edx', 'pulse current', 'local high-temperature sintering', 'sintering', 'diffusion', 'interfacial bonding', 'al90mnce1 alloy', 'zro2 nanosized powder', 'spark plasma sintering', 'nano-powder', 'powder', 'sintering behavior', 'composite interface structure', 'x-ray diffraction', 'transmission electron microscopy', 'electron diffraction', 'electron', 'diffraction', 'edx', 'pulse current', 'local high-temperature sintering', 'sintering', 'diffusion', 'interfacial bonding', 'al90mnce1 alloy', 'zro2 nanosized powder', 'spark plasma sintering', 'nano-powder', 'powder', 'sintering behavior', 'composite interface structure', 'x-ray diffraction', 'transmission electron microscopy', 'electron diffraction', 'electron', 'diffraction', 'edx', 'pulse current', 'local high-temperature sintering', 'sintering', 'diffusion', 'interfacial bonding', 'al90mnce1 alloy', 'zro2 nanosized powder', 'spark plasma sintering',"
W2785091165,"['photocatalytic activity', 'photoluminescence property', 'tio2 thin films', 'in2o3 thin films', 'multilayer thin films', 'crystallization temperature', 'photocatalytic property', 'morphology', 'atomic force microscopy', 'microscopy', 'mean grain size', 'photocatalytic property increase', 'absorption spectra', 'uv-vis light absorption spectra', 'light absorption spectra', 'photocatalytic application', 'recycling', 'reuse', 'photoluminescence', 'reduction of pl intensity', 'photocatalytic activity decrease', 'crystallization temperature increase', 'photoluminescence intensity']"
W2017399095,"['oxygen mobility', 'bi:sr:ca:cu:o ceramic', 'ceramic', 'anelastic relaxation', 'lauo4+', 'lauo', 'cuo plane', 'tilting pattern', 'cuo6 octahedra', 'bismuth-based ceramic', 'superconducting property', 'internal friction', 'electrical resistivity', 'vacuum annealing', 'diffraction pattern', 'sintered material', 'vacuum annealing', 'deleterious critical temperature', 'superconducting ceramic']"
W4241060698,"['thermal stability', 'metastable austenite', 'rapidly solidified chromium-molybdenum-vanadium tool steel powder', 'tool steel powder', 'tool steel', 'ledeburite type', 'tempering', 'rs particles', 'microhardness increase', 'mssbauer effect', 'non-magnetic phase', 'atomization', 'tempering temperature', 'martensite', 'secondary hardening peak', 'hardening peak', 'austenite', 'martensite transformation', 'phase transformation', 'secondary hardness', 'rapid solidification', 'phase stability']"
W2243707605,"['numerical investigation', 'numerical simulation', 'experimental investigation', 'multiphase solidification model', 'solidification model', 'volume averaged multiphase model', 'multiphase model', 'particle image velocimetry', 'piv', 'optical measurement method', 'nh4clh2o', 'model alloy', 'liquid phase', 'equiaxed grains', 'columnar dendrite trunks', 'dendrite trunks', 'mass conservation', 'momentum conservation', 'species transport equation', 'eulerian-eulerian model equation', 'eulerian-eulerian', 'fluent-ansys', 'finite volume method', 'simulation', 'crystal growth', 'diffusion controlled crystal growth', 'mass transfer', 'diffusion', 'crystal growth', 'columnar growth', 'equiaxed growth', 'mushy zone', 'solidification front']"
W1961153403,"['shearing deformation', 'rolling-spinning forming', 'rolling-spinning', 'forming', 'ti-6al-2zr-1mo-1v alloy', 'macroscopic deformation', 'microstructure evolution', 'finite element modeling', 'abaqus/explicit platform', 'finite element', 'rolling-spinning forming process', 'rolling-spinning', 'deformation', 'microstructure']"
W2088183303,"['kinematic hardening', 'dispersion strengthened aluminum alloy', 'aluminum alloy', 'dispersion strengthening', 'microstructure', 'cycled loading fatigue', 'fatigue', 'dislocation free grain interior', 'grain diameter', 'dispersoid volume fraction', 'grain boundary', 'micro-mechanic model', 'generalized method of cells', 'cells', 'flow stress', 'matching', 'model output', 'alloy behavior']"
W1919686912,"['surface passivation', 'plasma-assisted ald', 'ald', 'surface degradation', 'damp-heat exposure', 'damp-heat stress', 'passivation loss', 'eld effect passivation', 'chemical passivation', 'degradation regime', 'reversible degradation', 'severe degradation']"
W1970489948,"['non-linear partial least squares', 'partial least squares', 'scale formation', 'steel hot mill', 'hot mill', 'surface quality', 'tinplate products', 'process variable', 'scale formation', 'logit model', 'partial least squares component', 'steel strip', 'finishing mill', 'rolling mill', 'crop shear temperature', 'phosphorus', 'strip']"
W3142129352,"['wc grain size', 'nanocrystalline wc-10co hardmetal', 'nanocrystalline', 'hardmetal', 'multi-grain-growth-inhibitor', 'grain growth inhibitor', 'technical processing', 'fe-SEM', 'fe-SEM imaging', 'linear intercept method', 'li method', 'surveyed intercept number', 'mean grain size', 'discriminative minimal grain size', 'minimal grain size', 'maximum intercept', 'wc grain', 'xrd outcome']"
W2760720129,"['liquid wood sheet', 'liquid wood', 'biodegradable material', 'biodegradable', 'recyclable thermoplastic', 'thermoplastic', 'cellulose', 'lignin', 'natural additive', 'arbofil', 'arborom', 'arboblend', 'arboblend', 'automotive', 'construction', 'consumer good', 'melting point', 'superficial coating', 'microstructural change', 'longitudinal scanning', 'cross section scanning', 'quanta 200 scanning electron microscope', 'xpert promd diffractometer', 'diffractometer', 'microtribometer', 'elasticity modulus', 'microindentation', 'adhesion', 'scratch method', 'longitudinal method', 'cross section method']"
W2314120222,"['structural material', 'expansion property', 'strength', 'mortar', 'expansive additive', 'many kinds of compositions', 'particle sizes', 'calciumsulphoaluminate-type expansive additive', 'free-lime', 'blast furnace slag cement mortar', 'blast furnace slag', 'cement mortar', 'slag', 'portland cement', 'effect', 'particle size control', 'calciumsulphoaluminate-type expansive additive containing excess free-lime', 'free-lime type expansive additive', 'expansive additive', 'strength development']"
W2099470232,"['dry sliding wear', 'fly ash particle reinforcement', 'fly ash particle', 'reinforcement', 'aa 2024 alloy', 'permanent cast iron mould', 'melted casting', 'stir cast technique', 'uniform distribution', 'matrix phase', 'bonding', 'pin-on-disc wear tester', 'pin-on-disc', 'wear tester', 'sliding velocity', 'track diameter', 'load', 'scanning electron microscope', 'electron microscope', 'wear behavior', 'base alloy', 'fractured particle', 'dislodged particle', 'wear resistance', 'sliding distance', 'fractured particle', 'dislodged particle', 'wear resistance']"
W2314485460,"['amont of y2o3nd2o3', 'y2o3-nd2o3', 'sintering', 'high-temperature property', 'silicon nitride', 'gas-pressure sintering', 'gas-pressure', 'sintering behavior', 'gas-pressure sintering', 'equimolar y2o3-nd2o3', 'y2o3-nd2o3 oxide', 'silicon nitride oxide', 'gas-pressure sintering', 'high-temperature property', 'strength', 'oxidation resistance', 'gas-pressure sintering', 'sintered specimen', 'densification', 'small amount of oxide', 'large amount of oxide', 'additive oxide', 'liquid phase', 'glassy phase', 'oxidation resistance', 'si3no', 'si2no', 'y2sio', 'oxidation resistance', 'silicon nitride', 'high-temperature property', 'sintering', 'gas-pressure sintering', 'oxide', 'densification', 'small amount of oxide', 'large amount of oxide', 'additive oxide', 'liquid phase', 'glassy phase', 'gas-pressure sintering', 'sintering behavior', 'high-temperature property', 'strength', 'oxidation resistance', 'gas-pressure sintering', 'sintered specimen', 'densification', 'small amount of oxide', 'large amount of oxide', 'additive oxide', 'liquid phase', 'glassy phase', 'oxidation resistance', 'silicon nitride', 'high-temperature property', 'sintering', 'gas-pressure sintering', 'oxide', 'densification', 'small amount of oxide', 'large amount of oxide', 'additive oxide', 'liquid phase', 'glassy phase', 'gas-pressure sintering', 'sintering behavior', 'high-temperature property', 'strength', 'oxidation resistance', 'gas-pressure sintering', 'sintered specimen', 'densification', 'small amount of oxide', 'large amount of oxide', 'additive oxide', 'liquid phase', 'glassy phase', '"
W1998097278,"['binary ti44 alloy', 'binary alloy', 'ternary ti44 alloy', 'ternary alloy', 'grain growth', 'grain size', 'solution treatment', 'powerlaw relationship', 'rate constant', 'time exponent', 'ingot', 'solution treatment temperature', 'logarithmic grain size', 'reciprocal temperature', 'activation energy']"
W2088854407,"['hot deformation behavior', 'fe21mn2.5si1.5al transformation-twinning induced plasticity steel', 'transformation-twinning induced plasticity steel', 'material flow behavior', 'constitutive equation', 'stress-strain relation', 'deformation condition', 'isothermal hot compression test', 'hot compression test', 'zener-hollomon parameter', 'arrhenius type constitutive equation', 'arrhenius', 'strain', 'arrhenius type', 'material constant', 'strain-dependent constitutive equation', 'strain-dependent', 'flow stress']"
W2046041552,"['finite element calculation', 'sintering deformation', 'ceramic powder compact', 'ceramic', 'powder compact', 'prediction', 'finite element method', 'limited experimental data', 'material data', 'finite element analysis', 'shear viscosity', 'bulk viscosity', 'viscosity', 'microstructure', 'reduced finite element method', 'reduced method', 'densification data', 'density', 'sintering deformation']"
W1976980620,"['internal friction', 'resonant ultrasound spectroscopy', 'spectroscopy', 'solid', 'coherent background signal', 'hydrogen motion', 'hydrogen', 'intermetallic compound', 'quasicrystalline material', 'quasicrystal', 'deuterium motion', 'deuterium', 'ta v 2 d 0.17', 'ta', 'v', 'd', 'hexagon', 'interstitial g site']"
W2011420561,"['microstructure', 'texture', 'rolled titanium alloy', 'annealed titanium alloy', 'cold rolling', 'cold reduction', 'annealing', 'phase field', 're-crystallisation texture', 're-crystallisation', 'rolling texture', 'bcc metal', 'titanium alloy', 'tantalum', 'low carbon steel', 'carbon steel']"
W2082689455,"['ab-initio modeling', 'ab-initio calculation', 'phenomenological modeling', 'exchange coupling', 'diluted magnetic semiconductor', 'magnetic semiconductor', 'zinc crestate', 'self-consistent local rpa', 'local rpa', 'rpa', 'ferromagnetic phase stability', 'ferromagnetism', 'diluted ferromagnetic material', 'magnetic impurity', 'exchange coupling', 'lda', 'heisenberg hamiltonian', 'monte carlo simulation', 'simulation']"
W2098886275,"['self-ordering', 'crystal surface', 'crystal', 'fundamental application', 'nanostructure', 'regular size', 'regular spacing', 'continuum model', 'long-range elastic repulsive interaction', 'elastic repulsive interaction', 'periodic domain formation', 'vicinal surface', 'faceting', 'au111 vicinal surface', 'au111', 'nitrogen adsorption', 'cu100', 'scanning tunneling microscopy', 'microscopy', 'ordering array', 'atomic nitrogen', 'adsorption', 'elevated temperature', 'microscopy']"
W3148151971,"['dynamic recrystallization', 'ferrite', 'low carbon steel', 'carbon steel', 'hot compression test', 'strain rate', 'zener-hollomon parameter', 'zener-hollomon', 'grain refinement', 'discontinuous dynamic recrystallization', 'continuous dynamic recrystallization', 'recrystallization', 'minor constituent', 'pearlite colony', 'fine cementite particle', 'cementite particle', 'microstructure change', 'effect of change', 'effect of minor constituent', 'effect of pearlite colony', 'effect of fine cementite particle', 'effect of cementite particle', 'effect of mn content', 'effect of tiny nb precipitate', 'nob precipitate', 'recrystallized grain refinement']"
W4283589908,"['molecular dynamic simulation', 'modeling', 'aluminum-based composite nanoparticle', 'aluminum-based composite', 'nanoparticle', 'liquid cellulose dinitrate decamer sol', 'cellulose', 'dinitrate', 'decamer sol', 'reaxff molecular dynamic simulation', 'molecular dynamic', 'chemisorption', 'nitrocellulose', 'single chain adsorption', 'adsorption', 'horizontal adsorption state', 'ethanol', 'diethyl ether', 'coating', 'surface coating', 'organic coating', 'ethanol molecule', 'diethyl ether molecule', 'nc chain', 'adsorption state', 'liquid cellulose dinitrate decamer sol ethanol', 'ethanol coating', 'surface coating', 'nitrocellulose', 'horizontal adsorption state', 'vertical adsorption state', 'coating rate', 'coating', 'oxidation resistance', 'organic layer stability']"
W2779222234,"['interstitial diffusion activation energy', 'interstitial diffusion', 'activation energy', 'nitrogen', 'oxygen', 'boron', 'carbon', 'bcc metal', 'fcc metal', 'hcp metal', 'machine learning', 'machine learning method', 'gradient boosting', 'decision tree regression', 'prediction', 'light element x', 'light element']"
W3027988697,"['short heat treatment', 'microstructure', 'mechanical property', 'die-cast alloy', 'die-cast', 'aluminium alloy', 'short heat treatment', 't6 heat treatment', 'yield strength', 'elongation', 'porosity expansion', 'solution time', 'temperature', 'dissolution', 'mg spheroidization', 'eutectic si', 'eutectic', 'minimizing growth', 'al grain', 'nano-scale body-centred phase', 'body-centred phase', 'dissolution of si', 'dissolution of mg', 'coherent precipitate', 'needle-like morphology']"
W2062753184,"['sintering additive', 'sintering material', 'ceramic material sintering densification process', 'ceramic material', 'cellular automata model', 'cellular automata', 'grain boundary energy theory', 'grain growth boundary curvature driving force theory', 'grain growth boundary', 'curvature driving force', 'densification process', 'sintering densification', 'ceramic material density', 'microstructure', 'al2o3/tin ceramic material', 'tin ceramic material']"
W2917958151,"['post-process annealing', 'optical property', 'electrical property', 'mixed hafnium-titanium oxide', 'hafnium-titanium oxide', 'magnetron co-sputtering method', 'co-sputtering method', 'amorphous thin film', 'post-process annealing', 'annealing', 'phase transition', 'orthorhombic hafnium-titanium oxide', 'orthorhombic', 'nanocrystalline thin film', 'leakage current', 'resistance switching effect', 'dielectric constant', 'optical study', 'transparent', 'cut-off wavelength', 'band gap energy', 'refractive index', 'extinction coefficient']"
W3192453676,"['ionic liquid-assisted synthesis', 'ionic liquid', 'metal single-atom catalyst', 'benzene oxidation', 'phenol', 'metal ion', 'heteroatom', 'solubility', 'coordinated ability', 'precursor', 'ultrathin n-doped nanosheet', 'n-doped nanosheet', 'pyrolysis', 'cu1/nc', 'fe1/nc', 'co1/nc', 'ni1/nc', 'pd1/nc', 'catalytic performance', 'catalytic activity', 'turnover frequency', 'recyclability', 'catalytic application', 'general strategy']"
W2315348584,"['hydrophobisation', 'porous building material', 'building material', 'polymer solution', 'nanopolymer solution', 'hydrophobic organosilicon compound', 'impregnation', 'ceramic brick', 'natural stone', 'calcareous gaize', 'gaize', 'surface hydrophobization', 'hydrophobization', 'laboratory test', 'surface absorption', 'silica gel nanofilm']"
W2020628406,"['structural study', 'mixed-valence state', 'incommensurate composite crystal', 'incommensurate modulated crystal', 'hexagonal cobalt oxide', 'cobalt oxide', 'neutron powder diffraction', 'diffraction', 'srs subsystem', 'coo subsystem', 'coo chain', 'coo polyhedra', 'face-sharing coo', 'coo bond', 'dav', 'coo valence', 'magnetic susceptibility', 'co mixed-valence state', 'spin configuration', 'weiss temperature', 'curie paramagnetic state', 'intrachain magnetic interaction', 'nonmagnetic co3+ ion', 'magnetic interaction', 'magnetism', 'srs 2coo system']"
W2024391742,"['prediction', 'stress corrosion crack growth rate', 'stress', 'corrosion', 'crack growth rate', 'high stress level', 'stress level', 'crack-tip-opening angle', 'ctoa', 'rice', 'drugan', 'sham', 'plane strain crack growth', 'plane strain', 'crack growth inert environment', 'small-scale yielding', 'power law relation', 'crack tip stress intensity', 'stress intensity', 'k versus d c/ d t relation', 'j versus d c/ d t correlation', 'j', 'crack growth rate prediction', 'high stress level prediction', 'stress level prediction']"
W2091384241,"['photoluminescence investigation', 'defects creation', 'electron bombardment', '4hsic', 'silicon carbide', 'transmission electron microscope', 'irradiation', 'crystal defect', 'photoluminescence spectra', 'crystal defects', 'zero phonon line', 'photoluminescence', 'crystal defect', 'n-doping level', 'p-doping level', 'stoichiometry', 'electron dose', 'annealing history', 'radiation']"
W2069316094,"['mechanism of corrosion resistance degradation', 'corrosion resistance degradation', 'cr-plated part', 'heat treatment', 'postfinishing', 'cr layer', 'plastic flow', 'residual stress', 'postfinishing', 'cracks', 'compressive stress', 'shrinkage', 'thermal expansion', 'residual stress generation', 'decrease in corrosion resistance']"
W4255749457,"['structure', 'carbon filament', 'carbon', 'filament', 'hexagonal plane', 'honeycomb arrangement', 'highly perfect filament', 'random turbostratic stacking', 'turbostratic stacking', 'disordered filament', 'bent plane', 'twisted plane', 'defect', 'vacancy', 'interstitial', 'dislocation', 'grain boundary', 'void', 'impurity', 'structural information', 'scanning electron microscopy photograph', 'electron microscopy', 'microscopy', 'photograph']"
W2800868674,"['electric conductivity', 'piezoresistivity', 'carbon nanotube artificial skin', 'carbon nanotube', 'artificial skin', 'mesh structure', 'sensing pressure', 'carbon nanotube yarn', 'embedded yarn', 'mesh model', 'piezoresistive effect', 'carbon nanotube yarn sensing', 'robot']"
W2014363137,"['co sb3-based thermoelectric module', 'thermoelectric module', 'p-type leg', 'n-type leg', 'ceo.45co2.5fe1.5sb12', 'ceo.45co2.5fe1.5sb12 p-type leg', 'thermal cycle', 'vacuum']"
W2512701838,"['martensitic transformation', 'shape memory effect', 'high temperature', 'off-stoichiometric co2vsiliheusler alloy', 'off-stoichiometric alloy', 'martensite phase', 'ordered 2m non-modulate d022 structure', 'l21 heusler structure', 'heusler structure', 'ductility', 'strength', 'compressive strain', 'recoverable strain', 'martensitic transformation temperature', 'reverse martensitic transformation temperature', 'martensitic transformation', 'shape memory effect', 'high temperature', 'off-stoichiometric co2vsiliheusler alloy', 'off-stoichiometric alloy', 'martensite phase', 'ordered 2m non-modulate d022 structure', 'l21 heusler structure', 'heusler structure', 'ductility', 'strength', 'compressive strain', 'recoverable strain', 'martensitic transformation temperature', 'reverse martensitic transformation temperature']"
